,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_726b6a632956a6e0,New+York,data+scientist,Data Scientist,Otis Wealth,"New York, NY",Our data scientists analyze millions of data points within art & collectibles to generate quantitative signals....,"
                $75,000 - $125,000 a year",https://www.indeed.com/rc/clk?jk=726b6a632956a6e0&fccid=471a79c8101fc39b&vjs=3,30+ days ago
12,p_af6e9e4d7d155600,New+York,data+scientist,Junior Data Scientist,BerlandTeam,"New York, NY","Advance our capabilities for how statistics and machine learning should be used in analyzing digital trends, CRM data and quantitative research....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=af6e9e4d7d155600&fccid=37d7d967e20c750c&vjs=3,30+ days ago
13,p_d0783f0192e53d69,New+York,data+scientist,Data Scientist – Premium Conversion,Spotify,"New York, NY 10011 (Chelsea area)","Analytics tools experience (such as SQL, Pandas, R, Spark or similar). You’re capable of mentoring more junior data scientists to set them up for success....","
                $121,000 - $179,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=d0783f0192e53d69&fccid=fe404d18bb9eef1e&vjs=3,14 days ago
14,p_fbbeed55473dfd05,New+York,data+scientist,Data Scientist,Disney Streaming Services,"New York, NY","The Data Scientist is a critical position within DSS and in the Data organization who specializes in applying machine learning methods to meet optimization,...","
                $98,000 - $145,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=fbbeed55473dfd05&fccid=4b5d257051285786&vjs=3,30+ days ago
15,p_de83cca63921fba8,New+York,data+scientist,"Data Scientist, TMBO",the NBA,"New York, NY 10022 (Midtown area)","The primary focus for this fast paced and collaborative department is on all aspects of business operations, including ticket sales and service, sponsorship,...","
                $107,000 - $158,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=de83cca63921fba8&fccid=ec00141efcac3522&vjs=3,16 days ago
16,p_b59410cae51ba8ef,New+York,data+scientist,Data Scientist,Rent the Runway,"New York, NY",We also use R for ad-hoc modeling and analysis. Mine the data ecosystem & find fruitful signals. Passion for data and its ability to drive serious business...,"
                $98,000 - $144,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=b59410cae51ba8ef&fccid=bd77e92c73ca8df3&vjs=3,30+ days ago
17,pj_07df049670cb48e2,New+York,data+scientist,Data Scientist,AllianceBernstein,NOT_FOUND,The Data Scientist is responsible for executing on AB’s projects involving large datasets and advanced statistical techniques including machine learning....,"
                $138,000 - $204,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cvk2C30DWqHI3a3qHn8IF-TOrzODWw-welG4z1957aVfED-rHu4ofkcgyN63_vU7iYmuJjI_h0gIofao4s67TKS70iDbWpQHAquzUyFQpU0P7SpDfXSx_couZbj6v2yMu6tPBYAi26Nc8NfR2_cmut4lJGA6FvV9U23G3B_nkdV5Eq8YshtAazZnz74QyZ5-wIp8kWl8sEJLgL8oVx7AkOe5GeZKcgJjcFgbYcrW8HW4FwA-cFMzx2NbCYh1pickvWWvWHlgBu1pRjV_rz7iFtlEFcQsS6HW3Q-uRs6-_6V8Cj2Sql64RgFk4tWiudZL3rISAeAxUbepIBr9uHB2Smwl6cSS6NAfOV_YroRuwdtZLOR8WrUAW-hl4ktWZ7RFjgsKrr4tixOC8gHMM-ZgRUqdEoyiNp3tPXQBvSkfJGUU8KSj3VLuhCZm_NXeOBOa2DPffGLv2I2Gkkmp94v3kvf8Mgo81Ions_0kz64lD5nuyehZC0PN8IZEDjZOFPpd5yw5tCxIQv_U7_OAwKOuqAf8g_Hi10C9suTB6pIWMORvlc0SGqTShKjmFMUN7YhQPP00jIhyiq_R3PFuZoMCsj-RfeVfoY8YQ=&p=16&fvj=0&vjs=3,NOT_FOUND
18,pj_6f70c697d5da65e6,New+York,data+scientist,Software Data Engineer,1010data,NOT_FOUND,"Working actively with data scientists and analysts specializing in enterprise data warehousing, you will leverage industry-standard data orchestration tools as...","
                $101,000 - $151,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BlrgrFrEpemNixPAG61kflGlilJD9shIeb2__xeshlUZl_Nc9t8jnNgDiG_J4M72nSPCtAZXWTIUs3fWq5v4Pk8SjFupEa_YsGbBIUoXSeDeL6rI8YbTH5V7_ZWRYmydgJDJB2kzzcNpK40nXJSV2HU1yDU4UZ_BvkTz62C12IFHDjSZe8LxdZ-kCQCg2MoxUqebbylfW6piZ30Ut-S_wszdXlUCGro3YSHU25tyW9T8PUIEGSniUanqzMVPx1jqh6BuB5p9Vl44xcL3vBgWcddCMNd9IO9BOFJHndkJ-E4tmWLjik4Atq_5YyUi3E7YmWHdZ3fkuiriHMXWrpaoM6SxBlJ5827rpZfB0sOuVOpfKjcgQ-KS4OILuzVvqHbEf1yUkk2oAt_Q==&p=17&fvj=0&vjs=3,NOT_FOUND
19,pj_aa2d651916294d68,New+York,data+scientist,Data Scientist/Data Science Instructor,NYC Data Science Academy,NOT_FOUND,We’re on the hunt for instructors who are passionate about what they do and want to make a difference in the education of the world’s up-and-coming data...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A8aKXix6D0QrOaRp04NE0isoTv0iVbATKVyqNdtbwMjusDSnm_SFjj_4a4eOcEttfz-R5Ukpzm9dF05IKRx1YFXGbP6UQRZegSGiM3IdFDG-0mwLg4VnXXeUUC0POYDDfYF0s70_i5E7p74TCVAj-8SsL7U16WNKI9meUCUrGJJCEMj4moqnyncrifXaeSDg8ptDw9w29B-JgK9Mf6LkXsyToaqX3Zxm66NpzqsdrEjLOXjtkW9EWhauSMGsqNbPsAwsqxiiEqM0HjwReMqZK6QxZ447tvEbvSWMtmWXQ4ZVeuPZVauzPEKUxuBibrc0Od-c6_3fycE_mvFgP9wprWNUd_9H7TZ6SLoSiVwHrdeidtnFYl3e7ySTq-cRtD4rVN_KLET7zHjKpbg-QhAys96hAkUIUX58w617eFnIDrxen0ptnEBl_0qqwHw1HausU9bZ9TvV-Md6Rk9P0j1m4O&p=0&fvj=1&vjs=3,NOT_FOUND
20,pj_a1e2ed24f1e07541,New+York,data+scientist,Senior Data Scientist,Aetna,NOT_FOUND,"Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, generating insights to guide consumers...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_jCSpYQWzVXiNiWazLYeCpyx9-fCnzAZkiltHUDi0XMyOxED92VXzIr_0B7fJaNA5nnE_p70rsrJaXsmUqGigEwYdCi2ZLBcJCdCWfhVbhzhaIx-xzBtswMV1IPTwUyzoQgSYJHxpwaCHllk6mo0L-Ptfwab3lc0l47R3RTTBKWy5P1L2oGOmoyJS-w1kWOj5gUkqXb9xIKZ2VCT83r0_OG6h2WVMy51Ps05aDkORsJrZg7XN-nIfEijSaSknywLWDf2i88mcsx3AQ1Qctys9-VwMPorqSbXRqBWdw3uq950WSRe6BFly708dn7Plv5frWPGeYLOQ4mggqgx89yBZQs3NGZ3iTO84i2rYAxZPMjzrqaqaUvpvY0EZ38ScATGjfoWcPC7F9SLQbPkO7kagDvAPon53-9MwtUrdhbmBnkslq2CKLR5CiHURaBaP4hw=&p=1&fvj=0&vjs=3,NOT_FOUND
21,pj_6bef36fb53082744,New+York,data+scientist,Data Scientist,Disney Streaming Services,NOT_FOUND,"The Data Scientist is a critical position within DSS and in the Data organization who specializes in applying machine learning methods to meet optimization,...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C-wIR9HnnWAb3omIwSft6ef7V4Na-alUKjTpWUiR2p-idA4MZ8GyHBWmojlZOPCJOOll2k42RVYp4VT8son2Ldq0wUwT8OjAiLPZ_sIMsKzA0rTfhcUwgmHJQV3ANRulabwlNF_pY0iQdu1zGHkNTI-yeS9mAkAZkhGBeS1tYwBbggxYpXoe9YtvMjc2zkmFDXkaVU8vw8zsng5p5dnyhKMS8Jr_IkH_Z99RiupAGUFXsBhO2bzIHls3j97CD0Q8Scu-76H2C0ZT-Fc5Qnb7WrdqPYHT_6koooKkR55wZj6TQU2XAnd4wvjbjY-Dl0sh-WzoANuGea6Ff8whHWWN0AwMYlaULgMRnrPLOpu6nNYfBh4jvmiSqObwAOi2nY2HWy5dPpCFLSC_AP4hdlih-g1rjzJYlFTL_C0DA0yvjVIrFFfurldSRLQ2F2xp0EK0kSM9aNVqymY8eN-xKfB5oWoiLn2Wn9YiLwsEySbgZno1rygViWKBdStm0am_PxE-3SsO4BftNnprOmCp_RaDTU-6cXu1yW-GUrMHquVE6Y3otBHULPNOiv&p=2&fvj=0&vjs=3,NOT_FOUND
22,pj_a8d16313aaa0871f,New+York,data+scientist,Data Architect Manager,MDA - Muscular Dystrophy Association,NOT_FOUND,"Works closely with key data consumers (report analysts, data scientists etc.). Works closely with Data Stewards, Data Governance and developers to create and...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIE_OiaZwoG7actBsQZrCkl_qQppJunjT7Zxb01WZsEMaeFTahXtaSJOGIpHybQLVlUMwVDAhrjh-Mt-fzuHnXqlbgRR1sIYReivk6_9rtb31fSnzTJIFXsxHeIqUsxj2B7IHEjuYcYWfMTnlIxU4vVT91LFhp-wIiIBnuu4U9FCWARvqNqDWcQ4ELIuAUlBjnbe5YOG3LsyE56QMd7Wfq6jvPyXkSG35SElwes3mwM-QSklZdrLfDZ5YMpN22EdYvqG4rZwdT5Jjd1KMj2XNd2KeG5zLiGhy1hEHjt2BT5OCiTG0n9eptkDwtJPjlpYMGfVVzajzSQSB1cIkdqusX_mcN4b2YkXE9kxztjXT4y721jWTx-m0hgtVHarYquDIJt0XijKnqliYCyW6TGx1F7qq8z_02yXT0WQGCfX09gF3WOxsxInQES3NymY2qkAo=&p=3&fvj=0&vjs=3,NOT_FOUND
23,pj_92c5bee232ab896d,New+York,data+scientist,Data Scientist,Verizon,NOT_FOUND,"At Verizon, Finance is leading the formation of an advanced analytics arm that delivers world-class insights in driving business impacts through a data driven...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DfBIsGsYRQY8mGkDu8NVbUmhWT4eK7Vsg3lLkWDC3f5LZwXjArEL-wYXdYW-z1YmJN3T4IaTAWNTW3BBELfUb83120QkjG6H09rdOCVvXMAB-ZARRM8kcn87e2D7ri5j6aJtAsd26OA98P2wxtJdE0FXsv8HKWsngfnFP6znHKZI7GIZvx8gl3aIix1ZnpM1L3q7sZ-_OW_WUQ7GBYnj0FnGoPt5N14k3d-M3xgFzqyBWzvBd0LtPV_nm3hA-RNn6QLDY6d45kFzbdCTjaPj9p8faAwQswbu90XXIIUW58AcwmaWWz03hOj8_u3ePPuuCW9vrBCA6XqDbRcY4NjQXUa1plGHc-W3f3_cx_JJG1OvQ4VY-wBnuqqP1cDJRVNv4PSC03HK3wPr2HuVQq3Vk0U8_amBhN6b1hFWKiOcbdjUuQsyt7d4jsGLdiasjUURyCO5suKyXRN5yp7AgznTFY4-RlYMIeeJXxSgslHpxL0tOT1vZBj9kc&p=4&fvj=0&vjs=3,NOT_FOUND
24,pj_02ef9786ef1d4bc9,New+York,data+scientist,"Medical Analytics, Contractor (RWE Data Scientist)",Regeneron,NOT_FOUND,The Contractor (RWE Data Scientist) supporting Medical Analytics within Medical Affairs will be responsible for the data science and statistical programming...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D2YQt8n-mZh4cV9kns8rOpdB3ofqc6eVGIQ_KXD2X8uNPPUTQAX6mZEtO6rT4xs-hmIVI1OlzIhZUsfwo59U_lvNrWiF-v1qhJ2TLY95MiBXHLsqsQbiPDGY5OlMcj_btGVpD_icGFgZrZ5Qd6MGZlHhZs_Hk2KpYpCK6aCStCAfCh8dl_iW06VhIfU346_lF0868fqEAjP3Sq_KzM7Gnft9BbCDheQOmcIEzhg_QDOcyvbshmn7vzq5MkPbsUurcCujjpk-HDDmpCldAw8caUmOeBmMr6hwE-Ah5RZPgakWMEfmUUAG9qFOEpUb_Z8LFiHO7dp_-Po_krAOsni34X_hvN88EENrmBV1Y_HEYFMfAin1reIeVYm9GhQd7T5YycF0TQ7f1R7A9F3NAG-Re3x0uqEgWpJFPjywTkQclQeOCDrq1ydIJK0UHhB1hRpYr7eC4WQn7Nvqe7eIfKYyWEgC1DWhfUHYb5Q52RaJBqyIch_i_7xgrSiQFvXyNXP7G0Ws5p320U4fGor9yin-Q8mDi5qoJOcQI6CGIqQJJRnuSFUKatRvBg6RKH8pipNAjmx61AThH1nBnbEo4GvXdoEVsKCJIcwjAjEJds5ZRgZ7Umsd7QHkLfoXoisQio5rLOnrp1goHAYmwNwp9U2JQMhwRvNQapKM2Sa6br4ItQ9r2c4RF_AypJvJjQqR12_VyMzlWVARJJujQ09-Y3nGC7u8IFYbLeEXezxd5cM9-Gh39ifXtfaR2xnoi-hoeVrukFCjrFr1vVgxwNAa5N_VTmG3pmaknHhgTv_56EJ_sDIG5rRgNLms0LXVCNzzxb_9oN6kIlxR8x-7Qz20fRUpQL&p=5&fvj=0&vjs=3,NOT_FOUND
25,pj_6f70c697d5da65e6,New+York,data+scientist,Software Data Engineer,1010data,NOT_FOUND,"Working actively with data scientists and analysts specializing in enterprise data warehousing, you will leverage industry-standard data orchestration tools as...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BlrgrFrEpemNixPAG61kflGlilJD9shIeb2__xeshlUZl_Nc9t8jnNgDiG_J4M72nSPCtAZXWTIUs3fWq5v4Pk8SjFupEa_YsGbBIUoXSeDeL6rI8YbTH5V7_ZWRYmydgJDJB2kzzcNpK40nXJSV2HcwEwEM4sKBKjZw-OMnD2c0oqw0GdOdBrnP-GC3nKuujBRHi9SSUSVV5TLriq4eeMzAjTmNYrIAA_fze4vaREW2GuDeuK6YEU851I0bOFfxsThS0h2gl2joFIJ0_RmjrSajZrFhsXO4xzrpf0bxpZQQPCldYpTgmKGBGDwtjlkU2tqcVjqGpn_R4T6MkJ-J1KcKt_9_taXCsP--4mup4rzTok-sXPp3APFbWra4cL4ACpizy9SQPTWA==&p=6&fvj=0&vjs=3,NOT_FOUND
26,p_aa9eb739a9c02c68,New+York,data+scientist,Data Scientist Midlevel,Northeast Information Discovery,"Canastota, NY","Data Scientist Midlevel. Experience with other machine learning and data modeling techniques such as decision trees, random forests, K-means, SVM, and...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=aa9eb739a9c02c68&fccid=aa8431147ddd0bc5&vjs=3,5 days ago
27,p_a46fc4e873305c8f,New+York,data+scientist,"Senior Data Analyst, People Analytics",WeWork,"New York, NY 10013 (Tribeca area)","Architect and manage our people data and analytics process by cleaning and refining data. Liaises and collaborates with other COEs, Business Advisor...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=a46fc4e873305c8f&fccid=e76dadb9a0d8a2cf&vjs=3,37 minutes ago
28,p_d00ac85b02cf9b31,New+York,data+scientist,Junior Data Scientist,Viacom,"New York, NY 10036","Support Senior Data Scientists in data cleaning, model development, coding and validation. The Junior Data Scientist will be responsible for supporting our...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=d00ac85b02cf9b31&fccid=ae0c894528aa6eee&vjs=3,16 days ago
29,p_0af842df851b6936,New+York,data+scientist,Data Scientist,AETNA,"New York, NY 10016 (Gramercy area)","Demonstrates proficiency in several areas of data modeling, machine learning algorithms, statistical analysis, data engineering and data visualization....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=0af842df851b6936&fccid=7077d7e88049c02a&vjs=3,30+ days ago
30,p_3cbccbecd9adc4af,New+York,data+scientist,CIB data+design - Data Scientist - Associate,JP Morgan Chase,"New York, NY 10179 (Midtown area)","We are data scientists, design strategists and business leaders set on creating and building data products that transform the way we and our clients do business...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=3cbccbecd9adc4af&fccid=c46d0116f6e69eae&vjs=3,13 days ago
31,p_40ee89b43f68aa36,New+York,data+scientist,Data Scientist,eLogic LLC,"Rochester, NY","Design and influence the evolution of the enterprise big data platform and architecture that incorporates machine learning, deep learning, natural language...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=40ee89b43f68aa36&fccid=f8b050bfdee5f26a&vjs=3,5 days ago
32,p_46f1931e07dab6b9,New+York,data+scientist,"Data Scientist, Marketing Analytics (Premium)",Spotify,"New York, NY 10011 (Chelsea area)","Ensure campaign tracking is correctly implemented, advising marketing partners on campaign set-up and serving as a subject matter expert in marketing...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=46f1931e07dab6b9&fccid=fe404d18bb9eef1e&vjs=3,30+ days ago
33,p_a12acc198d6c220b,New+York,data+scientist,Senior Data Scientist,AETNA,"New York, NY 10016 (Gramercy area)","Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, generating insights to guide consumers...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=a12acc198d6c220b&fccid=7077d7e88049c02a&vjs=3,4 days ago
34,p_abe2716c997c5d7b,New+York,data+scientist,Data Scientist,UL,"Latham, NY","Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as sensors, open...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=abe2716c997c5d7b&fccid=353853af3b99ac74&vjs=3,8 days ago
35,p_6b0a68fe1df5d444,New+York,data+scientist,Distinguished Data Scientist,Verizon,"New York, NY 10007 (Financial District area)",Be a subject matter expert on machine learning and predictive modeling and a mentor to junior data scientists....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=6b0a68fe1df5d444&fccid=f7029f63fe5c906e&vjs=3,9 days ago
