,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
1,pj_5164f499ca3cbbaf,Boston,data+analyst,Data Analyst,Forward Financing,NOT_FOUND,"This is a terrific opportunity for a highly self-motivated individual to join our team. At Forward Financing, our mission is to be the leading provider of...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CuoFyY3--MdiSzQkIQ3K4ehh0zNtndF9kZFlmc8DmBu-iBShQlMAFb2W7hWrEbC_Wu1VGsSmzxHfAGolcO8QK0TuJeYXMOqWCbLcZ93woKc09ws5uNpTlODrDEauk3Isx1FtHmugwULbhhMrlYK3qAaB9YvaOgEBIGwVG6QX41oIjRtHc8MBqcuMsqqoUzI-0yBMfsfEN-pQqSdgDaae0b8Hfd4lC7r3qcL-Rm-I7p_w6y13PX2ZyJmGEhHvQo58OqqGpIgm6MjosY-FX6rKHl4h7zPeNk10DS4HkUpzNGMXDyVbAbUNaPCpBq9pLlhaDSXfRiZAdKwx82hwrcIWDPsghJ0adnbWthCDGSs_HBe23xpb5zxm76DqVNDQgnuE0Red6Iv3pFDqYaKoL7wOiIWGCqfCR4jRtFNHDfb4EIPI0WtSH8ES5LW7sMNcl_hkhrrvKbkgsNN7TyMifQmrM_o-uriVTOfJ7I00tEw-L7fQLK8UDPNBQLhjEHY-SRZFc=&p=0&fvj=0&vjs=3,NOT_FOUND
2,pj_712a395f5bbb04b8,Boston,data+analyst,QA Data Analyst,HP HOOD,NOT_FOUND,"QA Data Analyst - HP Hood Are you a self-driven person looking to advance your career as a high-impact player on a team? If so, we have an exciting challenge...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CybCVwhmkLTCIiqD1-ZFQUpj9tFoSiLejrbuvZUvGjhYWHpqHXQ_ylJ37Z_W_bsjcrwm3pRzBKIr8HUuT_KYdfwqQtpd1STWfyyTjtu9tnEEcYONzp-E4RKkCLc4GeCqTyRepGzv_wrlJz-qt8UOhnVFAb-PF7inp7xZwOrcxDWivd7HfGG8DJWq1pyM2CSljB66kYZIpIVosM0fWdbCyS7aKSxJEROgeuNF-qf27Qdab9HS0ChFu6-gKtDkMfJJcm2z5dIjehkI872GmNBEe_WStvnVSH8FeTZQgoRgxRt0zfQ1HMgcPll-Vjk0Ku93RfG-YtxYBp1p9JaXw-WNHMS0qtqJpqu6hMfkvPaJlBXE37bGN6l-2Rz-HElCmOOwVe8iM2F86k55oHM8voK2fOD7acgxf5DepscXZW1dqDnbm7WJv5GbTH&p=1&fvj=1&vjs=3,1 day ago
3,pj_6dc2452979626c70,Boston,data+analyst,Medical Economics Data Analyst,Commonwealth Care Alliance,NOT_FOUND,Strong organizational skills and attention to detail. The Actuarial Services Department makes extensive use of SAS and SQL programs to produce the data and...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AvPKJZYie4hMaqdKsGd0vZzY7dSsPLmlqcV6s58mlFZOvCRWW_jxi69njVRGxlsVUn0SwKI2eBQVqKXpxFZ8tBss3XAGxaZJc9iEW3a0oHTa2Llo2DtSgHiZ_E0_58wTYN9DXOYH9bRpn_IIW6EHM74KcldcQiXYZYukNzudV5vT6i5WX2f9BVgsA60vlxxQ7eHOiAPZkLEdHaq3bceZpU4CExe2ijXLMtnYk1fOyZbfDPghsYnPdNtNcJwmLEnz31czDjteHZ2Z0lddkm8dG_dv9wC6BrrdlXVMMSc23BDPUFx3zeaDhBx1rqjKFqZshabjZdktqpqt4fDRIDpwFBszuIyWMRh3PIITGnGczkwcW8RLknB8etFw5Tk7Xz7F8a1XnsMT-dI39P51wzAn8mcHTeVmlpyxfpvvTsUIeZiFf-zqt40tnmD8rllFudWxPmBTO89N3lHCsMuXdisnUDK9tdlhOnNR6tNQxKGIHp6A==&p=2&fvj=0&vjs=3,NOT_FOUND
4,pj_fb355b19441bb448,Boston,data+analyst,Data Analyst,Indeed Prime,NOT_FOUND,Indeed Prime is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles. With one application you can be...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZ-EFN3cXsFacyjbJwnCPXT8pu1IIVxX8o1IMegaEPUNeN__Uobs3YB_VokyltCmkQgRUrRBaM9GC98GdKvjsqlKlqNvKR7vn6vt_wmUifQWoe2i1LefExL0ama8IpZyO5ppc3C_-Nuulw6tetjTa6whxfFOooIJKlxaBf63hnAnnVpTGmXKTpTIzw_k2LhfQhqzsHcnhEqZKJVQ3DIT0QZeTmU4sWQwSCF-LDG0chbnZk1oEu9JjLLUWSiAoY6IqEd7xf9jPI7wKPRdTbEYLuAPXTU_HQGtaw57S3k1HnWLKHAB7evjipbYaidMJKmwJt9eW3RrV-gwzZRjEtc2pHu8gCNIVW95n3k-mchoCp2IusjnY2uVnTn8eAT5NYgiNPr_LZxeVvBmV6RzBwnncUQK2SG3A8DW-Lb8MvqoMlTG5dSuQagL5QTtE110W6HclyD_rmyV6MHkhNQ2WWBNL0ajmxmx8FcV0UhnLuZtVk_OhRQPzy45-SUUu_Dq5NrKdJA==&p=3&fvj=1&vjs=3,NOT_FOUND
5,p_86e1f8e2da99c14f,Boston,data+analyst,Data Analyst,Formlabs,"Somerville, MA","When breaking new ground in an industry, you have to build the best team. Join Formlabs if you want to bring groundbreaking professional 3D printers to every...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=86e1f8e2da99c14f&fccid=8e0192a48bd27a99&vjs=3,4 hours ago
6,p_348fbf7ccafc8bad,Boston,data+analyst,Business Intelligence & Data Intern,The Boston Consulting Group,"Boston, MA 02109 (Central area)",Business Intelligence & Data Intern 9256BR IT WHAT YOU'LL DO The Business Intelligence & Data Intern will participate in the development activities of our...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=348fbf7ccafc8bad&fccid=b95f9eb47968fa13&vjs=3,2 hours ago
7,p_aa782872952e4857,Boston,data+analyst,Data Analyst,AIR,"Boston, MA",Excellent attention to detail and experience working in distributed with diverse cultural backgrounds. Do you have a passion for math and the sciences?...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=aa782872952e4857&fccid=78c98102e045f43f&vjs=3,21 hours ago
8,p_e615b059536e027c,Boston,data+analyst,Data Analyst,Paytronix Systems,"Newton, MA","The kind of person we’re looking for: We’re looking for an energetic, thoughtful, intelligent, creative thinker to join the Data Insights team. You’ll need...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=e615b059536e027c&fccid=b21b07a5dc052ed6&vjs=3,1 hour ago
9,p_bf41421a19f6332c,Boston,data+analyst,"JUNIOR ANALYST, BUSINESS INTELLIGENCE",PUMA,"Westford, MA","FINANCE JUNIOR ANALYST, BUSINESS INTELLIGENCE Westford, Massachusetts, United States of America At PUMA, we are in constant pursuit of faster. That extends...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=bf41421a19f6332c&fccid=2502c1ff5336df24&vjs=3,5 hours ago
10,p_38ceef765a05a36b,Boston,data+analyst,Data Analyst,Boston Medical Center (BMC),"Boston, MA 02118 (South Boston area)","Strong attention to detail is essential. Analyze large amounts of data, supplying statistical information, managing data and providing technical support to help...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=38ceef765a05a36b&fccid=bb0c672891002d42&vjs=3,7 days ago
11,p_2532431132ffbda1,Boston,data+analyst,Entry Level Data Analyst,Hopjump,"Boston, MA","Entry Level Analyst | Cambridge, MA, United States Sick of those 'entry level jobs' that require 1-2 years experience? If you have an analytical and...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=2532431132ffbda1&fccid=30c994b6c2f39768&vjs=3,30+ days ago
12,p_62e1868c51da667b,Boston,data+analyst,Data Analyst,Boston Engineering Corporation,"Waltham, MA 02451","Job Description We are currently seeking an Information Technology Data Analyst to support the development, and integration of IT solutions internally. The...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=62e1868c51da667b&fccid=7bf54b90d9d7fba1&vjs=3,5 days ago
13,p_996aec632093139e,Boston,data+analyst,Entry-Level/Jr. Business Analyst/QA,Syntricate Technologies,"Boston, MA",We are looking to hire 15 Entry Level Business Analysts and 10 Entry level QA Analyst within the next 5 weeks. Attention to detail / emphasis on quality....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=996aec632093139e&fccid=6a8862eed7fda9a3&vjs=3,11 days ago
14,p_52f4db7748bc4559,Boston,data+analyst,Business Analyst Brand Reebok,Adidas,"Boston, MA","Purpose: < This position plays an important role providing reporting, insights and analysis to senior management as well as helping to manage Reebok...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=52f4db7748bc4559&fccid=8686937f641f561b&vjs=3,1 day ago
15,pj_2a548897181bc9d5,Boston,data+analyst,Marketing Data Analyst II,Carbonite,NOT_FOUND,"3 years / high proficiency with Excel including data model development. Experience collecting, organizing, analyzing, and disseminating significant amounts of...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-MzrjOb7uwVe1Xuf78MsAvmoxMhYszpdaWZ2BM939nc_X30GhKdWfmnQLUhDP4D8CEDnHxlNbeupi1XJIfPUB8zctsmSk-KyoyHzOZgGceUov532WDgSTypPm13OzKMUrueN0fuQm8vfrcxagdZWQ4Xl7d8eM7GWq0C3AnL4pHUVqEDSQZP_5Z7ez-anP9TsPHLiKAw4RulQ9NDKl1iQjrrq8TQpzdKPhY3ERFJONZ9M3ZYZbGmkoUa2MEZaviKIWBaZncC6FHsGMGYjhiOWNUB4a6BRASjK6V0ohQnrUPAzxB5fxlxbMHfoIy3vr_FVGGHUklkz4JZFJbZAWXJY2zCjrpZ8eXt4KILjBDguWs5TwWLkeur2lZgwfTfT8Cg7QzJxz7YauBkv4ysGJGPC-lK9WOEQQpLrzSVliTVbXcyJ1mNkpFikUFMDhiY8DwOhYqgx56xIIOxGHaNwefQ-hyNXJJG-DYktM3T8FtL4--zeeBVkGQ77Oat-hx8F_Dpg=&p=14&fvj=0&vjs=3,NOT_FOUND
