,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
1,pj_ef907b4552cef2f8,New+York,data+analyst,Junior Data Analyst,APPS Paramedical,NOT_FOUND,"Junior Data Analyst. (“APPS”) has an immediate opportunity for a junior data analyst in our operations area; The ability to analyze, model and interpret data....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0As7qqZO05-Ztyxh6iIhSZIJcY-ukuDXPXn7gmjjI_D9mYRdYKUYD-XhitekuH9Y_Xn5GyDQrn90tL6rZQmKi0GiyXccokrbLTBOKLE2eQTcBA6QiGqQ2qm_KJW1pjzCrifaTaaSZ37a-WgZOjE9jRi1ktQ36RH483Yz7tvqBitH_Mu4aU7aJZVGbQLKR6vFzqb5zYDWZIrWRb5RlhYGbKZ-p0ZXo4mZdS25z4S4nK5MJr1Le9QcO50_jzlAhV_YIxUuRBuFiQHIGp4KkMfzb7XjHHvcCI64dTQ7M4adhc-AecAALRWc9YlZI7atXQeZB6HWY52XBWMEwH3JIamkidbaCtsLhCvn5QYCbGh8R1KSxaK1CIBPIM4NtvRE2g9JihlQA5EM2T6fKKlKZGDIcaApkAR93D9CUlLAhM7VJWfyL5dJERJDVWY&p=0&fvj=1&vjs=3,1 day ago
2,pj_14ea4a336dea8400,New+York,data+analyst,Intelligence Analyst,Mulligan Security,NOT_FOUND,Share data and expertise with others. Analyze large data sets for the purpose of drawing conclusions on necessary changes to the client’s security posture....,"
                $23 an hour",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BNWW3PuY5lmTonJ3RBmuE0gW5mI9kmELgwZfygjQ2JGRWVHgM0BkBPyaHVJwef6DzFExi5_dTvTBz6yIMf7pUSZTZbErtPRwikdM0RMAST3g-O2tDjqu2GlQc8Q0oOkSj-7G9tDH0v0u3ew-GpHONPtV8_DQ9XXoVtkuq_k_jKsXYEUtRyl_RTEL5gCgPhjL5msAMbJFlDdCa9Zzz0N2HdD8OFuLYHVBPrUCfY5C7dnSW_yqujtBejPr0mdewWC3sPrxAxShLu5D9QJeoHISnv54LUb_aepbtwnItuLcVAcgINBv78J__OiHQAs3ZXJostBdU8OQNWlzYWKiQbYWWPZDIUCAbuaL4_uMUkaznfWhJp0HZ1WngyWId8NPIcGNebquwZDzoP6pSVnbB1V2LAILs1YjJL2xM23xNFoiQbG0ZXQZ8Ocxsz5fC0cIZ1tcg5K62OLp2mnHdb_qFBcIdeI03rLeCGvFRRPqyEnWECNY1NCCw8u6r_8tmtF3Op8Ah_LFzfDOHsAJ7xN_42ACgOw2jm9zIu-kanDW2QHdLc54ndBVelc7OPFh8U_uZxKIjtK4gJ6lLQV7Js9ZD-RQn7xGL_-sy5ybFFAmFB72eP4A==&p=1&fvj=0&vjs=3,NOT_FOUND
3,pj_8a3274fdf8443647,New+York,data+analyst,Customer Data Analyst,Michael Kors,NOT_FOUND,"Customer transaction data and email data, loyalty, web interaction data. The Data Analyst is responsible for understanding and advancing Michael Kors knowledge...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DnIQaT9_ideK20aGE-Gf5L-4mEV8Q0k7vqCcpbdP_vWWm99hxL5_fHk5V0lGnsbsSedom4C_folR76ibrYx0UUIeK6Hjac6spYVWNLKjlMMAU01VipXs8DBT_dXZ9uDJ8WiW1tPFfCpsmJ4k-esGi_2XrhMnQ7MvN_ntBjfd7CX9iXIReWjZogcd_0FjS--yPIkjdwTDBDnRS3LS1_pHtBB6PNwcfTrvbqfznEgJe2_DmL06TI9zXCqZ_3kth7Ya6ToK5SJVOnXXCLGqJNFlZcYsmgoK43QhtzE58S7UUJlKWKCSpEyKxZUwVwtCyytlqnLL6rJJYPZaJkkMIAdzjprn1AKT23ogt1b40Q-XCRQgYxXp4SFHl5P_xa6kaPsrEvN12MwPDUaQuF-JSMx0LTF-v4pP_ZcA0Dslraao7tRKKaNaIWJmkuh8CfVWvMRCo6bJnPrDz-GW0_-Iemd8hglJj8AGFLJ2oEn2g2ODK5wXrQtQvtdD_6941R83lFbSqrfESoCSbJGA==&p=2&fvj=0&vjs=3,NOT_FOUND
4,pj_f8b0a48cd23ded65,New+York,data+analyst,Risk Data Analyst,"MoneyLion, Inc",NOT_FOUND,Perform ad-hoc data studies based on requirements from management. Work with the senior management team to support decisions with data....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_rZL2UnsRRQ5IEESYTvegzrIx9kTngi-PYMeLf2GFfLpdsgC_AHRUQT5QPxzivAX_q2eVPGmAmb-kkV6dkfyNdB-MYFQDJgcvB8o8heGbtzAvEvYg46VTzVrUtlMeiDWeE2Lk1ZgmSWf4W-t6mGeyU95zTD3vVTUT6UJREHxohPj4-SSPgRr1VgYUEXm1jV6ForTBaDaMMqfJyz-Uo1MKuFaKSgA8vm2oTfi3zFQ9pLfc-6sP8KUxGrhnZynqRxYoFaLQZfKXspyKc97J95wcJP9tuK8YDoS8CobewI1pMZBNGwBJ0yEb3ATLmSxWeYjRj1nFW3CvtY5Kp12xqzYk8Ek6q7JJT8VEVMB0q19Fq8Qpj04lW5qvgN6uANakRoMh-GwdOLvULj-FEDJfsM3BKrNWVK-8jzm_3mbhu2KcFQ==&p=3&fvj=1&vjs=3,8 hours ago
5,pj_baf8aa4b19587683,New+York,data+analyst,"Data Analyst, Gas Materials & Standards",NATIONAL GRID CO USA (NE POWER),NOT_FOUND,Research opportunities for data acquisition and resolve data quality issues. National Grid is hiring an Data Analyst for our Gas Materials & Standards...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Am-GH6sZZWptG-mH6_aZyoFE4GqWJn5GA1c6hBA6g63yA8NwbkuHLYlFUGhCwexh_Ujm7VxK2bOIyLmqarZO-tvIp0BvXXYYuo9NHeSNTNeEvFYYp4rfUCRGTm9MWh30JL7YtPhIASBl8fdBAUzoF84sfWfi-H8yT9N6jq4jVObd-VqtpPToDzLh0NsZtCfNGsfYzFf2vF_MiK0cn1ld1eYc6EzzfIi8CLleenxNUorx_5YowZZmwJMO_2HCajHvR3T5v9hoqK7Y7YCDhNrsEGMCaxwlUUYY6HdK3THNQt4QUfscc0oDHovJa6E2WLuAvk1mQqWH0iXhs6p-N92NsJDO0MWPd_6T9tOwrO-lyuPPHcsS306kbwxPT4XAOoLIjt2kfO4I57SX3rxCQuKPPgHKYRxTMqjOvbvqiAnSwCT3nj93jExPNUzpiU3li4gX1YLKgn_hw4dlwoh4MjOrEzNuEZeeLuudAgv3ELlnJpoib3j5ZgCOQPLbBTd5hwXQKA2UVDNQ42nLJrXrYzuPmDbilQwt0bPfH9b0qDP1dVjGGHH4qW3jVwc4bYwXt_sc5zJdiySlGuGotXQgXOp_lK_7ZPTEMYgXcCCG6LSh3-s2pSPe72JskIX0VqVHp4-xdIne0u0S2qOLoVNsNxe2_849mnzOqel4IhVzWTW0R8D5lV9yAP_u86DSGLPyEeoXCOkoAJPnpSokGGHHn3pr8mZU7cG6rxnNjmfu_-_QxDzIqEOgaCozcPIiACHARBROcWKiPX3ngFeQ2rGggHn-gibmymsjmah3NnEKElHKmXtLbiVmj0dnixngI13dmlOsgWjxHvBmMAbikW3L-KdmDsot3l6QxIF-dkA9oEaABaanFvLLbiGzwnu5CIIG-nHvm1ooEzCNF4QIeTr8RlaAc2pnJ1JHyjdUOTecwQApj62bRpQAjF1e3ExV8JdJOQLV7fJ5meQCye8sDNo3RHhxS0D2GtVGp4efuhsTnr8j4fX6zfaywxtblZRC7jy1yZVR9ClVMqa4QuBbo6-lLN69mbxcVxE6V0fpeK2B59KN6A5KSPwzvrSIYCtdmyI53D_WMm5UE7x9J1Xw==&p=4&fvj=0&vjs=3,1 day ago
6,pj_054b32ea812a5b46,New+York,data+analyst,Health Care Data Analyst,UBMD Pediatrics,NOT_FOUND,"Health Care Data Analyst. Collect, compile and organize health care data – this can include both medical data and financial data....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AhkEjuU8Jvmqlyd4P8FehcdoFEEZ4tBeSJ2PJcrHfFqftCBr2nWodQwU4em-dEWIKzaQn6Acp-MGhBXuFHK1IYg2nylzLkFPXnx-7QegbJVJ5MnTOYTPWVEU17iMMYZNQfXiD9sJ-ZqzkFQezImY7Dvcc3nnCzyLqVuAMp-04MpfTMJPJnIfjTk7jiEC74UrKyTCWd8m8xxonf8vzb5Fbb5Cytw9FlNFQ_yRtwcB5Ejjjyrz_jvxuBul2aOhPTOJykWpxv-MeyK9F_vnZEfPIFvrLowEnqxJsyYXFf7eys-BezeGPT3THEmbvTKKZbzIf7kysyUBraW-0Z0wOYxk_L2R-BGqMyXajp28NkRkkPBE7ANhSe6Oe-_D0AhFtNX8bTm3mcGwdDEv671zqLtJqrVkRKRQ9AVjb1getXRD_cQ4Fh8WQdRiLw&p=5&fvj=1&vjs=3,NOT_FOUND
7,pj_817e5ba87f64918d,New+York,data+analyst,Network Data Management Junior Analyst,Centers Plan for Healthy Living,NOT_FOUND,"Collaborate with other Business, Data, or System Analysts and/or Project Managers in the execution of various projects....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CqfckC-cr5OL0yZIsWsJbV5C8WogCFFxBzZEZxOVAS_aD2cbf8IqoJdCXuyXWE5N5g_l5jSpAvas5pYTJtuYKahgVtPzBvpUj9ngdJpUtdJe5TBgxXb3sLJuHsyZpn_ErIehBtPPmMl_SHtaQ7Nh5bv8Jzk3Ik9kfXeX3uQldPfspGXYHsq2xvoaeMp6xGpnE-gz0BS8Drny-YzfyzCJDOIoXxvnvI4zlSYzXMITHPqs-oWOuVZCKGPDZj3vTlSJ-tNOa1_G6TbaTFqfqWlQksq40ER0pxp_VXSnOWyF-NRszWP_a0WM-1RzR5Qes9eR1otxSk80mKUMYyVUqK7dvq8eLPLpxyHqqPmVFsjhRVmCLkEZrMaOkRCcEx9t65b1yLoxRrsS-MMZf-GY3Ww2Lsju4fVX_gco628fmBvIxSqKJIbOesWbhrnCcoFVSEbtxQ2lKrcy-S60bgIwlmy3ILFayJ2OIIKvQ_XhO9yrWExl6Nvg3HtKP-L-ms9D3SCgZ644BXi7hdy7DFiT6_Ll555lIuzoN-HaSbqi59WI7V848OlldF_i3SPsFHkhzRI6uLnlw7TIgYTU_NCVJHoxuHsvN0MqeR-up2GY4JBR1P20UrkqT5JQVzwhVDFVDJ8_8=&p=6&fvj=0&vjs=3,NOT_FOUND
8,p_a7e8536a95a4c135,New+York,data+analyst,Data Analyst- Ad and Brand,Phoenix Marketing International,"New York, NY 10001 (Chelsea area)","Independently managing data collection and data processing on projects with varying complexity. The Research Analyst, Communications and Brand Analytics will:....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=a7e8536a95a4c135&fccid=bbd5b8e7347d5dd8&vjs=3,2 hours ago
9,p_63b3d1abd3a15c6e,New+York,data+analyst,Data Analyst- Entry Level Job,KGS Technology Group Inc,"New York, NY",Acquire data from primary or secondary data sources and maintain databases/data systems. We are looking for a passionate Data Analyst to turn data into...,"
                $50,000 - $55,000 a year",https://www.indeed.com/company/KGS-Technology-Group-Inc/jobs/Data-Analyst-63b3d1abd3a15c6e?fccid=ce626fc72d7eb30c&vjs=3,9 days ago
10,p_cab1183d430c6d47,New+York,data+analyst,Data Analyst,"KGS Technology Group, Inc.","New York, NY",Data Analyst *. Acquire data from primary or secondary data sources and maintain databases/data systems_....,"
                $50,000 - $70,000 a year","https://www.indeed.com/company/KGS-Technology-Group,-Inc/jobs/Data-Analyst-cab1183d430c6d47?fccid=4d0ad496c4698d62&vjs=3",1 day ago
